sample_name	amplicon	readsout
16M6017	BRCA1_MCPV2_9	969
16M6017	BRCA1_MCPV2_10	1837
16M6017	BRCA1_MCPV2_11	1525
16M6017	BRCA1_MCPV2_12	1073
16M6017	BRCA1_MCPV2_13	1382
16M6017	BRCA1_MCPV2_14	1685
16M6017	BRCA1_MCPV2_15	603
16M6017	BRCA1_MCPV2_16	1518
16M6017	BRCA1_MCPV2_17	938
16M6017	BRCA1_MCPV2_18	1497
16M6017	BRCA1_MCPV2_19	1661
16M6017	BRCA1_MCPV2_20	1322
16M6017	BRCA1_MCPV2_21	1933
16M6017	BRCA1_MCPV2_22	1577
16M6017	BRCA1_MCPV2_23	1502
16M6017	BRCA1_MCPV2_24	1288
16M6017	BRCA1_MCPV2_25	1542
16M6017	BRCA1_MCPV2_26	1797
16M6017	BRCA1_MCPV2_27	1076
16M6017	BRCA1_MCPV2_28	1396
16M6017	BRCA1_MCPV2_29	1395
16M6017	BRCA1_MCPV2_30	1191
16M6017	BRCA1_MCPV2_31	1441
16M6017	BRCA1_MCPV2_32	849
16M6017	BRCA1_MCPV2_33	1638
16M6017	BRCA1_MCPV2_34	1378
16M6017	BRCA1_MCPV2_35	1623
16M6017	BRCA1_MCPV2_36	1687
16M6017	BRCA1_MCPV2_37	1580
16M6017	BRCA1_MCPV2_38	1780
16M6017	BRCA1_MCPV2_39	1667
16M6017	BRCA1_MCPV2_40	1525
16M6017	BRCA1_MCPV2_41	557
16M6017	BRCA1_MCPV2_42	1699
16M6017	BRCA1_MCPV2_43	1220
16M6017	BRCA1_MCPV2_44	1416
16M6017	BRCA1_MCPV2_45r_1	1375
16M6017	BRCA1_MCPV2_46	1845
16M6017	BRCA1_MCPV2_47	1596
16M6017	BRCA1_MCPV2_48	2018
16M6017	BRCA1_MCPV2_49	1586
16M6017	BRCA1_MCPV2_50	1974
16M6017	BRCA1_MCPV2_51	1773
16M6017	BRCA1_MCPV2_52	1758
16M6017	BRCA1_MCPV2_53	1524
16M6017	BRCA1_MCPV2_54	1607
16M6017	BRCA1_MCPV2_55	1543
16M6017	BRCA1_MCPV2_56r_1	549
16M6017	BRCA1_MCPV2_57	2840
16M6017	BRCA1_MCPV2_58	1075
16M6017	BRCA1_MCPV2_59	1381
16M6017	BRCA1_MCPV2_60	1295
16M6017	BRCA1_MCPV2_61	1086
16M6017	BRCA1_MCPV2_62r_2	2309
16M6017	BRCA1_MCPV2_62r_2_2	816
16M6017	BRCA1_MCPV2_64	1303
16M6017	BRCA1_MCPV2_66r_1	1194
16M6017	Off_target_BRCA1_66r1	1567
16M6017	Off_target_20_BRCA1_18	0
16M6028	Off_target_2_BRCA1_18	0
16M6028	Off_target_6_BRCA1_18	0
16M6028	Off_target_9_PTEN_9_5	351
16M6028	Off_target_9_PTEN_5_2	361
16M6028	PTEN_1_1	1545
16M6028	PTEN_1_2	1671
16M6028	PTEN_2_1	917
16M6028	PTEN_2_2	1871
16M6028	PTEN_3_1	951
16M6028	PTEN_4_1	1424
16M6028	PTEN_4_2	1990
16M6028	PTEN_5_1	1905
16M6028	PTEN_5_2	1606
16M6028	PTEN_5_3	1939
16M6028	PTEN_6_1	2089
16M6028	PTEN_6_2	1554
16M6028	PTEN_6_3r_1	2016
16M6028	PTEN_7_1	1436
16M6028	PTEN_7_2	1788
16M6028	PTEN_7_3	2209
16M6028	PTEN_8_1	1671
16M6028	PTEN_8_2	1976
16M6028	PTEN_8_3	1785
16M6028	PTEN_9_2	1454
16M6028	PTEN_9_3	1117
16M6028	PTEN_9_4	2320
16M6028	PTEN_9_5	1324
16M6028	BRCA2_MCPV2_1	1463
16M6028	BRCA2_MCPV2_2	1625
16M6028	BRCA2_MCPV2_3	1713
16M6028	BRCA2_MCPV2_4	2042
16M6028	BRCA2_MCPV2_5	1692
16M6028	BRCA2_MCPV2_6r_2	696
16M6028	BRCA2_MCPV2_7	2029
16M6028	BRCA2_MCPV2_8	1414
16M6028	BRCA2_MCPV2_9	2390
16M6028	BRCA2_MCPV2_10	2415
16M6028	BRCA2_MCPV2_11	1364
16M6028	BRCA2_MCPV2_12	752
16M6028	BRCA2_MCPV2_13	1358
16M6028	BRCA2_MCPV2_14	1392
16M6028	BRCA2_MCPV2_15	1929
16M6028	BRCA2_MCPV2_16	1791
16M6028	BRCA2_MCPV2_17	2182
16M6028	BRCA2_MCPV2_18	1665
16M6028	BRCA2_MCPV2_19	1698
16M6028	BRCA2_MCPV2_20	1724
16M6028	BRCA2_MCPV2_21	1725
16M6028	BRCA2_MCPV2_22	1424
16M6028	BRCA2_MCPV2_23	1639
16M6028	BRCA2_MCPV2_24r_1	1703
16M6028	BRCA2_MCPV2_25	1082
16M6028	BRCA2_MCPV2_26	2113
16M6028	BRCA2_MCPV2_27	1667
16M6028	BRCA2_MCPV2_28	1380
16M6028	BRCA2_MCPV2_29	1657
16M6028	BRCA2_MCPV2_30	1631
16M6028	BRCA2_MCPV2_31	1702
16M6028	BRCA2_MCPV2_32	1852
16M6028	BRCA2_MCPV2_33	2026
16M6028	BRCA2_MCPV2_34	1356
16M6028	BRCA2_MCPV2_35	1767
16M6028	BRCA2_MCPV2_36	2090
16M6028	BRCA2_MCPV2_37r_1	938
16M6028	BRCA2_MCPV2_38	1952
16M6028	BRCA2_MCPV2_39	1748
16M6028	BRCA2_MCPV2_40	1712
16M6028	BRCA2_MCPV2_41	1188
16M6028	BRCA2_MCPV2_42	1152
16M6028	BRCA2_MCPV2_43	1915
16M6028	BRCA2_MCPV2_44	1342
16M6028	BRCA2_MCPV2_45r_1	1310
16M6028	BRCA2_MCPV2_46	1194
16M6028	BRCA2_MCPV2_46a	1001
16M6028	BRCA2_MCPV2_47	830
16M6028	BRCA2_MCPV2_48	2254
16M6028	BRCA2_MCPV2_49	1924
16M6028	BRCA2_MCPV2_50	1397
16M6028	BRCA2_MCPV2_51	1776
16M6028	BRCA2_MCPV2_52	1572
16M6028	BRCA2_MCPV2_53r_1	1309
16M6028	BRCA2_MCPV2_54r_1	1645
16M6028	BRCA2_MCPV2_55	1019
16M6028	BRCA2_MCPV2_56	1943
16M6028	BRCA2_MCPV2_57	824
16M6028	BRCA2_MCPV2_58	2292
16M6028	BRCA2_MCPV2_59	1870
16M6028	BRCA2_MCPV2_60	1530
16M6028	BRCA2_MCPV2_61	1611
16M6028	BRCA2_MCPV2_62	1473
16M6028	BRCA2_MCPV2_63	1487
16M6028	BRCA2_MCPV2_64	1966
16M6028	BRCA2_MCPV2_65	1892
16M6028	BRCA2_MCPV2_66	1772
16M6028	BRCA2_MCPV2_67r_1	1785
16M6028	BRCA2_MCPV2_68	1311
16M6028	BRCA2_MCPV2_69	1746
16M6028	BRCA2_MCPV2_70r_1	1952
16M6028	BRCA2_MCPV2_71	1288
16M6028	BRCA2_MCPV2_72	1879
16M6028	BRCA2_MCPV2_73	1682
16M6028	BRCA2_MCPV2_74	1957
16M6028	BRCA2_MCPV2_75	1832
16M6028	BRCA2_MCPV2_76	2113
16M6028	BRCA2_MCPV2_77r_2	397
16M6028	BRCA2_MCPV2_78	554
16M6028	BRCA2_MCPV2_79	1886
16M6028	BRCA2_MCPV2_80	868
16M6028	BRCA2_MCPV2_81	2022
16M6028	BRCA2_MCPV2_82	1950
16M6028	BRCA2_MCPV2_83	1522
16M6028	BRCA2_MCPV2_84r_1	1613
16M6028	BRCA2_MCPV2_85	2031
16M6028	BRCA2_MCPV2_86	1335
16M6028	BRCA2_MCPV2_87r_1	1309
16M6028	BRCA2_MCPV2_88	1357
16M6028	BRCA2_MCPV2_89	1564
16M6028	BRCA2_MCPV2_90	538
16M6028	BRCA2_MCPV2_91	1410
16M6028	BRCA2_MCPV2_92	1711
16M6028	BRCA2_MCPV2_93	1578
16M6028	BRCA2_MCPV2_94	1363
16M6028	BRCA2_MCPV2_95	1927
16M6028	BRCA2_MCPV2_96r_1	1397
16M6028	BRCA2_MCPV2_97	1591
16M6028	BRCA2_MCPV2_98r_1	1343
16M6028	BRCA2_MCPV2_99	994
16M6028	BRCA2_MCPV2_100r_1	1311
16M6028	BRCA2_MCPV2_101	416
16M6028	BRCA2_MCPV2_102	1838
16M6028	BRCA2_MCPV2_103	1177
16M6028	BRCA2_MCPV2_104	1388
16M6028	BRCA2_MCPV2_105	1518
16M6028	BRCA2_MCPV2_106	1593
16M6028	BRCA2_MCPV2_107	2330
16M6028	BRCA2_MCPV2_108	1891
16M6028	BRCA2_MCPV2_109	1546
16M6028	BRCA2_MCPV2_110	1475
16M6028	BRCA2_MCPV2_111	2184
16M6028	BRCA2_MCPV2_112r_1	2995
16M6028	BRCA2_MCPV2_113	1313
16M6028	BRCA2_MCPV2_114	2658
16M6028	BRCA2_MCPV2_115	2645
16M6028	BRCA2_MCPV2_116	1878
16M6028	BRCA2_MCPV2_117	1532
16M6028	BRCA2_MCPV2_118r_1	971
16M6028	BRCA2_MCPV2_119	1023
16M6028	BRCA2_MCPV2_120	1474
16M6028	BRCA2_MCPV2_121	1442
16M6028	Off_target_13_BRCA1_18	4
16M6028	TP53_MCPV2_1	2378
16M6028	TP53_MCPV2_2r_1	2706
16M6028	TP53_MCPV2_3	1510
16M6028	TP53_MCPV2_4r_1	1652
16M6028	TP53_MCPV2_5r_1	1670
16M6028	TP53_MCPV2_6	2070
16M6028	TP53_MCPV2_8	2007
16M6028	TP53_MCPV2_9	1610
16M6028	TP53_MCPV2_10	1768
16M6028	TP53_MCPV2_11r_1	1491
16M6028	TP53_MCPV2_12	2591
16M6028	TP53_MCPV2_13	1717
16M6028	TP53_MCPV2_14	1409
16M6028	TP53_MCPV2_15	1495
16M6028	TP53_MCPV2_16	1442
16M6028	TP53_MCPV2_17	1191
16M6028	TP53_MCPV2_18	2498
16M6028	TP53_MCPV2_19	1209
16M6028	TP53_MCPV2_20	1268
16M6028	TP53_MCPV2_21	1451
16M6028	BRCA1_MCPV2_1	1194
16M6028	BRCA1_MCPV2_2	1859
16M6028	BRCA1_MCPV2_3	1802
16M6028	BRCA1_MCPV2_4	2249
16M6028	BRCA1_MCPV2_5	1386
16M6028	BRCA1_MCPV2_6	2086
16M6028	BRCA1_MCPV2_8	1842
16M6028	BRCA1_MCPV2_9	1061
16M6028	BRCA1_MCPV2_10	2028
16M6028	BRCA1_MCPV2_11	1603
16M6028	BRCA1_MCPV2_12	1186
16M6028	BRCA1_MCPV2_13	1478
16M6028	BRCA1_MCPV2_14	1916
16M6028	BRCA1_MCPV2_15	488
16M6028	BRCA1_MCPV2_16	1674
16M6028	BRCA1_MCPV2_17	1037
16M6028	BRCA1_MCPV2_18	1881
16M6028	BRCA1_MCPV2_19	1749
16M6028	BRCA1_MCPV2_20	1474
16M6028	BRCA1_MCPV2_21	2120
16M6028	BRCA1_MCPV2_22	1633
16M6028	BRCA1_MCPV2_23	1708
16M6028	BRCA1_MCPV2_24	1486
16M6028	BRCA1_MCPV2_25	1766
16M6028	BRCA1_MCPV2_26	1881
16M6028	BRCA1_MCPV2_27	1088
16M6028	BRCA1_MCPV2_28	1648
16M6028	BRCA1_MCPV2_29	1595
16M6028	BRCA1_MCPV2_30	1523
16M6028	BRCA1_MCPV2_31	1565
16M6028	BRCA1_MCPV2_32	1359
16M6028	BRCA1_MCPV2_33	1870
16M6028	BRCA1_MCPV2_34	1545
16M6028	BRCA1_MCPV2_35	1895
16M6028	BRCA1_MCPV2_36	2088
16M6028	BRCA1_MCPV2_37	1645
16M6028	BRCA1_MCPV2_38	1863
16M6028	BRCA1_MCPV2_39	2200
16M6028	BRCA1_MCPV2_40	1698
16M6028	BRCA1_MCPV2_41	576
16M6028	BRCA1_MCPV2_42	1960
16M6028	BRCA1_MCPV2_43	1497
16M6028	BRCA1_MCPV2_44	1627
16M6028	BRCA1_MCPV2_45r_1	1690
16M6028	BRCA1_MCPV2_46	1964
16M6028	BRCA1_MCPV2_47	1704
16M6028	BRCA1_MCPV2_48	2033
16M6028	BRCA1_MCPV2_49	1916
16M6028	BRCA1_MCPV2_50	2284
16M6028	BRCA1_MCPV2_51	2153
16M6028	BRCA1_MCPV2_52	2007
16M6028	BRCA1_MCPV2_53	1707
16M6028	BRCA1_MCPV2_54	1996
16M6028	BRCA1_MCPV2_55	1942
16M6028	BRCA1_MCPV2_56r_1	566
16M6028	BRCA1_MCPV2_57	3087
16M6028	BRCA1_MCPV2_58	1159
16M6028	BRCA1_MCPV2_59	1624
16M6028	BRCA1_MCPV2_60	1420
16M6028	BRCA1_MCPV2_61	1217
16M6028	BRCA1_MCPV2_62r_2	2735
16M6028	BRCA1_MCPV2_62r_2_2	1018
16M6028	BRCA1_MCPV2_64	1277
16M6028	BRCA1_MCPV2_66r_1	1428
16M6028	Off_target_BRCA1_66r1	1475
16M6028	Off_target_20_BRCA1_18	0
16M6049	Off_target_2_BRCA1_18	0
16M6049	Off_target_6_BRCA1_18	0
16M6049	Off_target_9_PTEN_9_5	344
16M6049	Off_target_9_PTEN_5_2	453
16M6049	PTEN_1_1	1605
16M6049	PTEN_1_2	1483
16M6049	PTEN_2_1	778
16M6049	PTEN_2_2	1571
16M6049	PTEN_3_1	761
16M6049	PTEN_4_1	1311
16M6049	PTEN_4_2	1624
16M6049	PTEN_5_1	1509
16M6049	PTEN_5_2	1117
16M6049	PTEN_5_3	1570
16M6049	PTEN_6_1	1519
16M6049	PTEN_6_2	1281
16M6049	PTEN_6_3r_1	1726
16M6049	PTEN_7_1	1242
16M6049	PTEN_7_2	1420
16M6049	PTEN_7_3	1969
16M6049	PTEN_8_1	1296
16M6049	PTEN_8_2	1628
16M6049	PTEN_8_3	1617
16M6049	PTEN_9_2	1262
16M6049	PTEN_9_3	938
16M6049	PTEN_9_4	2089
16M6049	PTEN_9_5	974
16M6049	BRCA2_MCPV2_1	1084
16M6049	BRCA2_MCPV2_2	1216
16M6049	BRCA2_MCPV2_3	1564
16M6049	BRCA2_MCPV2_4	1660
16M6049	BRCA2_MCPV2_5	1333
16M6049	BRCA2_MCPV2_6r_2	562
16M6049	BRCA2_MCPV2_7	1704
16M6049	BRCA2_MCPV2_8	1215
16M6049	BRCA2_MCPV2_9	2123
16M6049	BRCA2_MCPV2_10	2078
16M6049	BRCA2_MCPV2_11	1205
16M6049	BRCA2_MCPV2_12	620
16M6049	BRCA2_MCPV2_13	1168
16M6049	BRCA2_MCPV2_14	1140
16M6049	BRCA2_MCPV2_15	1512
16M6049	BRCA2_MCPV2_16	1373
16M6049	BRCA2_MCPV2_17	2082
16M6049	BRCA2_MCPV2_18	1225
16M6049	BRCA2_MCPV2_19	1231
16M6049	BRCA2_MCPV2_20	1333
16M6049	BRCA2_MCPV2_21	1481
16M6049	BRCA2_MCPV2_22	1230
16M6049	BRCA2_MCPV2_23	1310
16M6049	BRCA2_MCPV2_24r_1	1386
16M6049	BRCA2_MCPV2_25	1013
16M6049	BRCA2_MCPV2_26	1627
16M6049	BRCA2_MCPV2_27	1429
16M6049	BRCA2_MCPV2_28	1164
16M6049	BRCA2_MCPV2_29	1310
16M6049	BRCA2_MCPV2_30	1298
16M6049	BRCA2_MCPV2_31	1316
16M6049	BRCA2_MCPV2_32	1442
16M6049	BRCA2_MCPV2_33	1436
16M6049	BRCA2_MCPV2_34	1177
16M6049	BRCA2_MCPV2_35	1417
16M6049	BRCA2_MCPV2_36	1771
16M6049	BRCA2_MCPV2_37r_1	759
16M6049	BRCA2_MCPV2_38	1588
16M6049	BRCA2_MCPV2_39	1648
16M6049	BRCA2_MCPV2_40	1688
16M6049	BRCA2_MCPV2_41	876
16M6049	BRCA2_MCPV2_42	976
16M6049	BRCA2_MCPV2_43	1523
16M6049	BRCA2_MCPV2_44	1224
16M6049	BRCA2_MCPV2_45r_1	1129
16M6049	BRCA2_MCPV2_46	976
16M6049	BRCA2_MCPV2_46a	663
16M6049	BRCA2_MCPV2_47	616
16M6049	BRCA2_MCPV2_48	1750
16M6049	BRCA2_MCPV2_49	1497
16M6049	BRCA2_MCPV2_50	1061
16M6049	BRCA2_MCPV2_51	1554
16M6049	BRCA2_MCPV2_52	1229
16M6049	BRCA2_MCPV2_53r_1	1076
16M6049	BRCA2_MCPV2_54r_1	1352
16M6049	BRCA2_MCPV2_55	809
16M6049	BRCA2_MCPV2_56	1555
16M6049	BRCA2_MCPV2_57	525
16M6049	BRCA2_MCPV2_58	1775
16M6049	BRCA2_MCPV2_59	1518
16M6049	BRCA2_MCPV2_60	1213
16M6049	BRCA2_MCPV2_61	1159
16M6049	BRCA2_MCPV2_62	1147
16M6049	BRCA2_MCPV2_63	1135
16M6049	BRCA2_MCPV2_64	1646
16M6049	BRCA2_MCPV2_65	1347
16M6049	BRCA2_MCPV2_66	1396
16M6049	BRCA2_MCPV2_67r_1	1402
16M6049	BRCA2_MCPV2_68	1185
16M6049	BRCA2_MCPV2_69	1469
16M6049	BRCA2_MCPV2_70r_1	1572
16M6049	BRCA2_MCPV2_71	985
16M6049	BRCA2_MCPV2_72	1259
16M6049	BRCA2_MCPV2_73	1353
16M6049	BRCA2_MCPV2_74	1494
16M6049	BRCA2_MCPV2_75	1400
16M6049	BRCA2_MCPV2_76	1543
16M6049	BRCA2_MCPV2_77r_2	299
16M6049	BRCA2_MCPV2_78	442
16M6049	BRCA2_MCPV2_79	1368
16M6049	BRCA2_MCPV2_80	745
16M6049	BRCA2_MCPV2_81	1557
16M6049	BRCA2_MCPV2_82	1423
16M6049	BRCA2_MCPV2_83	1255
16M6049	BRCA2_MCPV2_84r_1	1397
16M6049	BRCA2_MCPV2_85	1447
16M6049	BRCA2_MCPV2_86	1154
16M6049	BRCA2_MCPV2_87r_1	999
16M6049	BRCA2_MCPV2_88	1228
16M6049	BRCA2_MCPV2_89	1167
16M6049	BRCA2_MCPV2_90	445
16M6049	BRCA2_MCPV2_91	1183
16M6049	BRCA2_MCPV2_92	1544
16M6049	BRCA2_MCPV2_93	1365
16M6049	BRCA2_MCPV2_94	1028
16M6049	BRCA2_MCPV2_95	1603
16M6049	BRCA2_MCPV2_96r_1	1248
16M6049	BRCA2_MCPV2_97	1351
16M6049	BRCA2_MCPV2_98r_1	1046
16M6049	BRCA2_MCPV2_99	806
16M6049	BRCA2_MCPV2_100r_1	1150
16M6049	BRCA2_MCPV2_101	407
16M6049	BRCA2_MCPV2_102	1683
16M6049	BRCA2_MCPV2_103	941
16M6049	BRCA2_MCPV2_104	1137
16M6049	BRCA2_MCPV2_105	1334
16M6049	BRCA2_MCPV2_106	1487
16M6049	BRCA2_MCPV2_107	1824
16M6049	BRCA2_MCPV2_108	1604
16M6049	BRCA2_MCPV2_109	1464
16M6049	BRCA2_MCPV2_110	1256
16M6049	BRCA2_MCPV2_111	1739
16M6049	BRCA2_MCPV2_112r_1	2077
16M6049	BRCA2_MCPV2_113	1213
16M6049	BRCA2_MCPV2_114	2037
16M6049	BRCA2_MCPV2_115	1942
16M6049	BRCA2_MCPV2_116	1365
16M6049	BRCA2_MCPV2_117	1178
16M6049	BRCA2_MCPV2_118r_1	755
16M6049	BRCA2_MCPV2_119	872
16M6049	BRCA2_MCPV2_120	1325
16M6049	BRCA2_MCPV2_121	1133
16M6049	Off_target_13_BRCA1_18	5
16M6049	TP53_MCPV2_1	2462
16M6049	TP53_MCPV2_2r_1	2010
16M6049	TP53_MCPV2_3	1362
16M6049	TP53_MCPV2_4r_1	1504
16M6049	TP53_MCPV2_5r_1	1423
16M6049	TP53_MCPV2_6	1753
16M6049	TP53_MCPV2_8	1665
16M6049	TP53_MCPV2_9	1258
16M6049	TP53_MCPV2_10	1738
16M6049	TP53_MCPV2_11r_1	1250
16M6049	TP53_MCPV2_12	2338
16M6049	TP53_MCPV2_13	1491
16M6049	TP53_MCPV2_14	1323
16M6049	TP53_MCPV2_15	1380
16M6049	TP53_MCPV2_16	1232
16M6049	TP53_MCPV2_17	1253
16M6049	TP53_MCPV2_18	2671
16M6049	TP53_MCPV2_19	1091
16M6049	TP53_MCPV2_20	1195
16M6049	TP53_MCPV2_21	1481
16M6049	BRCA1_MCPV2_1	1005
16M6049	BRCA1_MCPV2_2	1728
16M6049	BRCA1_MCPV2_3	1571
16M6049	BRCA1_MCPV2_4	1697
16M6049	BRCA1_MCPV2_5	872
16M6049	BRCA1_MCPV2_6	1730
16M6049	BRCA1_MCPV2_8	1600
16M6049	BRCA1_MCPV2_9	941
16M6049	BRCA1_MCPV2_10	1676
16M6049	BRCA1_MCPV2_11	1262
16M6049	BRCA1_MCPV2_12	928
16M6049	BRCA1_MCPV2_13	1336
16M6049	BRCA1_MCPV2_14	1864
16M6049	BRCA1_MCPV2_15	1241
16M6049	BRCA1_MCPV2_16	1361
16M6049	BRCA1_MCPV2_17	814
16M6049	BRCA1_MCPV2_18	1469
16M6049	BRCA1_MCPV2_19	1496
16M6049	BRCA1_MCPV2_20	1380
16M6049	BRCA1_MCPV2_21	1605
16M6049	BRCA1_MCPV2_22	1366
16M6049	BRCA1_MCPV2_23	1584
16M6049	BRCA1_MCPV2_24	1142
16M6049	BRCA1_MCPV2_25	1305
16M6049	BRCA1_MCPV2_26	1501
16M6049	BRCA1_MCPV2_27	958
16M6049	BRCA1_MCPV2_28	1377
16M6049	BRCA1_MCPV2_29	1214
16M6049	BRCA1_MCPV2_30	1108
16M6049	BRCA1_MCPV2_31	1311
16M6049	BRCA1_MCPV2_32	1009
16M6049	BRCA1_MCPV2_33	1512
16M6049	BRCA1_MCPV2_34	1251
16M6049	BRCA1_MCPV2_35	1554
16M6049	BRCA1_MCPV2_36	1456
16M6049	BRCA1_MCPV2_37	1487
16M6049	BRCA1_MCPV2_38	1407
16M6049	BRCA1_MCPV2_39	1445
16M6049	BRCA1_MCPV2_40	1488
16M6049	BRCA1_MCPV2_41	478
16M6049	BRCA1_MCPV2_42	1518
16M6049	BRCA1_MCPV2_43	1011
16M6049	BRCA1_MCPV2_44	1316
16M6049	BRCA1_MCPV2_45r_1	1179
16M6049	BRCA1_MCPV2_46	1546
16M6049	BRCA1_MCPV2_47	1471
16M6049	BRCA1_MCPV2_48	1592
16M6049	BRCA1_MCPV2_49	1397
16M6049	BRCA1_MCPV2_50	1852
16M6049	BRCA1_MCPV2_51	1882
16M6049	BRCA1_MCPV2_52	1807
16M6049	BRCA1_MCPV2_53	1484
16M6049	BRCA1_MCPV2_54	1575
16M6049	BRCA1_MCPV2_55	1470
16M6049	BRCA1_MCPV2_56r_1	477
16M6049	BRCA1_MCPV2_57	2715
16M6049	BRCA1_MCPV2_58	1011
16M6049	BRCA1_MCPV2_59	1575
16M6049	BRCA1_MCPV2_60	1233
16M6049	BRCA1_MCPV2_61	1063
16M6049	BRCA1_MCPV2_62r_2	2005
16M6049	BRCA1_MCPV2_62r_2_2	727
16M6049	BRCA1_MCPV2_64	1319
16M6049	BRCA1_MCPV2_66r_1	1286
16M6049	Off_target_BRCA1_66r1	1173
16M6049	Off_target_20_BRCA1_18	0
16M6084	Off_target_2_BRCA1_18	0
16M6084	Off_target_6_BRCA1_18	0
16M6084	Off_target_9_PTEN_9_5	187
16M6084	Off_target_9_PTEN_5_2	432
16M6084	PTEN_1_1	1621
16M6084	PTEN_1_2	1564
16M6084	PTEN_2_1	886
16M6084	PTEN_2_2	1758
16M6084	PTEN_3_1	840
16M6084	PTEN_4_1	1259
16M6084	PTEN_4_2	1820
16M6084	PTEN_5_1	1814
16M6084	PTEN_5_2	1371
16M6084	PTEN_5_3	1755
16M6084	PTEN_6_1	1731
16M6084	PTEN_6_2	1368
16M6084	PTEN_6_3r_1	1808
16M6084	PTEN_7_1	1213
16M6084	PTEN_7_2	1375
16M6084	PTEN_7_3	2115
16M6084	PTEN_8_1	1283
16M6084	PTEN_8_2	1615
16M6084	PTEN_8_3	1650
16M6084	PTEN_9_2	1280
16M6084	PTEN_9_3	952
16M6084	PTEN_9_4	2019
16M6084	PTEN_9_5	1209
16M6084	BRCA2_MCPV2_1	1025
16M6084	BRCA2_MCPV2_2	1149
16M6084	BRCA2_MCPV2_3	1642
16M6084	BRCA2_MCPV2_4	1950
16M6084	BRCA2_MCPV2_5	1456
16M6084	BRCA2_MCPV2_6r_2	669
16M6084	BRCA2_MCPV2_7	2006
16M6084	BRCA2_MCPV2_8	1289
16M6084	BRCA2_MCPV2_9	2372
16M6084	BRCA2_MCPV2_10	2123
16M6084	BRCA2_MCPV2_11	1341
16M6084	BRCA2_MCPV2_12	714
16M6084	BRCA2_MCPV2_13	1188
16M6084	BRCA2_MCPV2_14	1489
16M6084	BRCA2_MCPV2_15	1729
16M6084	BRCA2_MCPV2_16	1268
16M6084	BRCA2_MCPV2_17	2171
16M6084	BRCA2_MCPV2_18	1480
16M6084	BRCA2_MCPV2_19	1542
16M6084	BRCA2_MCPV2_20	1452
16M6084	BRCA2_MCPV2_21	1635
16M6084	BRCA2_MCPV2_22	1326
16M6084	BRCA2_MCPV2_23	1436
16M6084	BRCA2_MCPV2_24r_1	1580
16M6084	BRCA2_MCPV2_25	1002
16M6084	BRCA2_MCPV2_26	1801
16M6084	BRCA2_MCPV2_27	1580
16M6084	BRCA2_MCPV2_28	1303
16M6084	BRCA2_MCPV2_29	1422
16M6084	BRCA2_MCPV2_30	1413
16M6084	BRCA2_MCPV2_31	1536
16M6084	BRCA2_MCPV2_32	1476
16M6084	BRCA2_MCPV2_33	1697
16M6084	BRCA2_MCPV2_34	1335
16M6084	BRCA2_MCPV2_35	1582
16M6084	BRCA2_MCPV2_36	1869
16M6084	BRCA2_MCPV2_37r_1	859
16M6084	BRCA2_MCPV2_38	1796
16M6084	BRCA2_MCPV2_39	1554
16M6084	BRCA2_MCPV2_40	1300
16M6084	BRCA2_MCPV2_41	952
16M6084	BRCA2_MCPV2_42	1135
16M6084	BRCA2_MCPV2_43	1745
16M6084	BRCA2_MCPV2_44	1338
16M6084	BRCA2_MCPV2_45r_1	1315
16M6084	BRCA2_MCPV2_46	980
16M6084	BRCA2_MCPV2_46a	851
16M6084	BRCA2_MCPV2_47	538
16M6084	BRCA2_MCPV2_48	1989
16M6084	BRCA2_MCPV2_49	1617
16M6084	BRCA2_MCPV2_50	1311
16M6084	BRCA2_MCPV2_51	1712
16M6084	BRCA2_MCPV2_52	1511
16M6084	BRCA2_MCPV2_53r_1	1156
16M6084	BRCA2_MCPV2_54r_1	1411
16M6084	BRCA2_MCPV2_55	861
16M6084	BRCA2_MCPV2_56	1811
16M6084	BRCA2_MCPV2_57	523
16M6084	BRCA2_MCPV2_58	2003
16M6084	BRCA2_MCPV2_59	1685
16M6084	BRCA2_MCPV2_60	1532
16M6084	BRCA2_MCPV2_61	1569
16M6084	BRCA2_MCPV2_62	1220
16M6084	BRCA2_MCPV2_63	1447
16M6084	BRCA2_MCPV2_64	1886
16M6084	BRCA2_MCPV2_65	1501
16M6084	BRCA2_MCPV2_66	1498
16M6084	BRCA2_MCPV2_67r_1	1576
16M6084	BRCA2_MCPV2_68	1116
16M6084	BRCA2_MCPV2_69	1518
16M6084	BRCA2_MCPV2_70r_1	1827
16M6084	BRCA2_MCPV2_71	1137
16M6084	BRCA2_MCPV2_72	1635
16M6084	BRCA2_MCPV2_73	1452
16M6084	BRCA2_MCPV2_74	1711
16M6084	BRCA2_MCPV2_75	1604
16M6084	BRCA2_MCPV2_76	1965
16M6084	BRCA2_MCPV2_77r_2	361
16M6084	BRCA2_MCPV2_78	464
16M6084	BRCA2_MCPV2_79	1739
16M6084	BRCA2_MCPV2_80	820
16M6084	BRCA2_MCPV2_81	1810
16M6084	BRCA2_MCPV2_82	1746
16M6084	BRCA2_MCPV2_83	1439
16M6084	BRCA2_MCPV2_84r_1	1397
16M6084	BRCA2_MCPV2_85	1596
16M6084	BRCA2_MCPV2_86	1240
16M6084	BRCA2_MCPV2_87r_1	1192
16M6084	BRCA2_MCPV2_88	1272
16M6084	BRCA2_MCPV2_89	1436
