datestamp	timestamp	runtime	type	seqrun	sample	stage	elapsed	description	attributes
160822	11:44:54.54	0.053	STAGE_STARTED	null	null	mp_branch	null	Starting stage mp_branch [29:16M5490]	[type:STAGE_STARTED, desc:Starting stage mp_branch [29:16M5490], stage:mp_branch, branch_sr:null, branch_ss:null]
160822	11:44:54.54	0.053	STAGE_STARTED	null	null	mp_branch	null	Starting stage mp_branch [16:16M5444]	[type:STAGE_STARTED, desc:Starting stage mp_branch [16:16M5444], stage:mp_branch, branch_sr:null, branch_ss:null]
160822	11:44:54.54	0.053	STAGE_STARTED	null	null	mp_branch	null	Starting stage mp_branch [39:16M5548]	[type:STAGE_STARTED, desc:Starting stage mp_branch [39:16M5548], stage:mp_branch, branch_sr:null, branch_ss:null]
160822	11:44:54.54	0.053	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5564	mp_branch	0.002	Finished stage mp_branch [44:16M5564]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [44:16M5564], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5564, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
160822	11:44:54.54	0.053	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M3404	mp_branch	0.002	Finished stage mp_branch [7:16M3404]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [7:16M3404], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M3404, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
160822	11:44:54.54	0.053	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	12M5024	mp_checkFasta	null	Starting stage mp_checkFasta [2:12M5024]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [2:12M5024], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:12M5024]
160822	11:44:54.54	0.053	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5414	mp_checkFasta	null	Starting stage mp_checkFasta [14:16M5414]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [14:16M5414], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5414]
160822	11:44:54.54	0.053	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5492	mp_branch	0.001	Finished stage mp_branch [31:16M5492]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [31:16M5492], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5492, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:54.54	0.053	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_branch	0.001	Finished stage mp_branch [15:16M5443]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [15:16M5443], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5487	mp_checkFasta	null	Starting stage mp_checkFasta [27:16M5487]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [27:16M5487], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5487]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5448	mp_checkFasta	null	Starting stage mp_checkFasta [20:16M5448]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [20:16M5448], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5448]
160822	11:44:54.54	0.054	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	NTC2	mp_branch	0.002	Finished stage mp_branch [47:NTC2]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [47:NTC2], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NTC2, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
160822	11:44:54.54	0.054	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5563	mp_branch	0.001	Finished stage mp_branch [43:16M5563]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [43:16M5563], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5563, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5492	mp_checkFasta	null	Starting stage mp_checkFasta [31:16M5492]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [31:16M5492], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5492]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5518	mp_checkFasta	null	Starting stage mp_checkFasta [36:16M5518]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [36:16M5518], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5518]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M3144	mp_checkFasta	null	Starting stage mp_checkFasta [6:16M3144]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [6:16M3144], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M3144]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5446	mp_checkFasta	null	Starting stage mp_checkFasta [18:16M5446]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [18:16M5446], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5446]
160822	11:44:54.54	0.054	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	NA12878	mp_branch	0.002	Finished stage mp_branch [45:NA12878]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [45:NA12878], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NA12878, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5413	mp_checkFasta	null	Starting stage mp_checkFasta [13:16M5413]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [13:16M5413], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5413]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5555	mp_checkFasta	null	Starting stage mp_checkFasta [41:16M5555]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [41:16M5555], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5555]
160822	11:44:54.54	0.054	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	11M3036	mp_checkFasta	null	Starting stage mp_checkFasta [0:11M3036]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [0:11M3036], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:11M3036]
160822	11:44:54.54	0.054	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5560	mp_branch	0.002	Finished stage mp_branch [42:16M5560]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [42:16M5560], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5560, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5497	mp_checkFasta	null	Starting stage mp_checkFasta [33:16M5497]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [33:16M5497], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5497]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5521	mp_checkFasta	null	Starting stage mp_checkFasta [37:16M5521]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [37:16M5521], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5521]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5537	mp_checkFasta	null	Starting stage mp_checkFasta [38:16M5537]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [38:16M5537], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5537]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M4894	mp_checkFasta	null	Starting stage mp_checkFasta [8:16M4894]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [8:16M4894], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M4894]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	NTC1	mp_checkFasta	null	Starting stage mp_checkFasta [46:NTC1]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [46:NTC1], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NTC1]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_checkFasta	null	Starting stage mp_checkFasta [4:14K3092]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [4:14K3092], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5478	mp_checkFasta	null	Starting stage mp_checkFasta [24:16M5478]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [24:16M5478], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5478]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	15M8233	mp_checkFasta	null	Starting stage mp_checkFasta [5:15M8233]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [5:15M8233], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:15M8233]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5039	mp_checkFasta	null	Starting stage mp_checkFasta [9:16M5039]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [9:16M5039], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5039]
160822	11:44:54.54	0.055	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5502	mp_checkFasta	null	Starting stage mp_checkFasta [34:16M5502]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [34:16M5502], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5502]
160822	11:44:54.54	0.055	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5470	mp_branch	0.001	Finished stage mp_branch [22:16M5470]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [22:16M5470], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5470, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:54.54	0.055	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5465	mp_branch	0.002	Finished stage mp_branch [21:16M5465]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [21:16M5465], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5465, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
160822	11:44:54.54	0.056	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	13M2137	mp_checkFasta	null	Starting stage mp_checkFasta [3:13M2137]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [3:13M2137], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:13M2137]
160822	11:44:54.54	0.056	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5040	mp_branch	0.001	Finished stage mp_branch [10:16M5040]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [10:16M5040], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5040, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:54.54	0.056	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5484	mp_checkFasta	null	Starting stage mp_checkFasta [25:16M5484]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [25:16M5484], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5484]
160822	11:44:54.54	0.056	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5489	mp_branch	0.001	Finished stage mp_branch [28:16M5489]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [28:16M5489], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5489, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:54.54	0.056	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	12M2120	mp_branch	0.001	Finished stage mp_branch [1:12M2120]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [1:12M2120], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:12M2120, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:54.54	0.056	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5229	mp_branch	0.002	Finished stage mp_branch [12:16M5229]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [12:16M5229], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5229, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
160822	11:44:54.54	0.056	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5465	mp_checkFasta	null	Starting stage mp_checkFasta [21:16M5465]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [21:16M5465], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5465]
160822	11:44:54.54	0.057	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5470	mp_checkFasta	null	Starting stage mp_checkFasta [22:16M5470]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [22:16M5470], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5470]
160822	11:44:54.54	0.057	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5560	mp_checkFasta	null	Starting stage mp_checkFasta [42:16M5560]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [42:16M5560], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5560]
160822	11:44:54.54	0.057	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	NA12878	mp_checkFasta	null	Starting stage mp_checkFasta [45:NA12878]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [45:NA12878], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NA12878]
160822	11:44:54.54	0.057	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5563	mp_checkFasta	null	Starting stage mp_checkFasta [43:16M5563]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [43:16M5563], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5563]
160822	11:44:54.54	0.057	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	NTC2	mp_checkFasta	null	Starting stage mp_checkFasta [47:NTC2]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [47:NTC2], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NTC2]
160822	11:44:54.54	0.057	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5443	mp_checkFasta	null	Starting stage mp_checkFasta [15:16M5443]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [15:16M5443], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5443]
160822	11:44:54.54	0.058	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M3404	mp_checkFasta	null	Starting stage mp_checkFasta [7:16M3404]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [7:16M3404], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M3404]
160822	11:44:55.55	0.058	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5564	mp_checkFasta	null	Starting stage mp_checkFasta [44:16M5564]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [44:16M5564], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5564]
160822	11:44:55.55	0.058	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5228	mp_checkFasta	null	Starting stage mp_checkFasta [11:16M5228]	[type:STAGE_STARTED, desc:Starting stage mp_checkFasta [11:16M5228], stage:mp_checkFasta, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5228]
160822	11:44:55.55	0.058	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5548	mp_branch	0.001	Finished stage mp_branch [39:16M5548]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [39:16M5548], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5548, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:55.55	0.058	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5444	mp_branch	0.002	Finished stage mp_branch [16:16M5444]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [16:16M5444], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5444, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
160822	11:44:55.55	0.058	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5490	mp_branch	0.001	Finished stage mp_branch [29:16M5490]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [29:16M5490], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5490, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.001]
160822	11:44:55.55	0.058	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5550	mp_branch	0.002	Finished stage mp_branch [40:16M5550]	[type:STAGE_COMPLETED, desc:Finished stage mp_branch [40:16M5550], stage:mp_branch, title:Initialise branch parameters, author:Jason Li, stgdesc:Initialise a bpipe branch with parameters about the sample, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5550, start:Mon Aug 22 11:44:54 AEST 2016, end:Mon Aug 22 11:44:54 AEST 2016, elapsed:0.002]
